ZCTA5CE20,GEOID20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,RegionID,SizeRank,RegionType,StateName,State,City,Metro,CountyName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
61319,61319.0,B5,G6350,S,127690655.0,876456.0,41.0153746,-88.7399075,84895.0,23268.0,zip,IL,IL,Cornell,"Pontiac, IL",Livingston County,57707.91411892445,61148.43116339367,65482.575813785494,69218.27312367939,75184.67615437652,81322.37973407617,85379.30756962132,85951.38092688606,84065.71240488654,82198.19724767952,84869.00119902064,84498.12194446639,86481.95756934915,88064.06505491734,86901.14685384573,83851.73121636908,87745.6217070095,90699.99317033973,92272.77060064937,101440.12657436018,108247.68445458783,116040.15657541117,126515.41404924916,130707.86465305543,140203.75920228477,151680.33652760566,165077.591977442
61726,61726.0,B5,G6350,S,245173788.0,596184.0,40.7333985,-88.7077335,85112.0,16335.0,zip,IL,IL,Chenoa,"Pontiac, IL",Livingston County,77846.68441718417,80368.60073415162,83293.55670460554,83637.70930469166,80786.07904812213,87431.07981451513,84741.82795345309,89391.62001213373,85698.39223586464,86504.07795007214,84642.42493523717,85571.34588307021,88494.77777952184,90917.48027719109,91790.41550561797,93567.79267826781,97120.29126123771,98090.62911871781,100732.98104920029,101775.24163525716,107967.1894875715,112430.61917724476,121717.398199831,132658.69104415167,144236.76148364076,154141.5193558246,160772.581246793
61738,61738.0,B5,G6350,S,223358044.0,140919.0,40.7451005,-89.0300519,85124.0,14853.0,zip,IL,IL,Minonk,"Peoria, IL",Woodford County,,,,,,,,154493.96581704187,150195.29304140536,140849.1501404345,131857.3606963214,124324.07968480758,126172.05095105659,134569.59062012783,141339.95876139306,142255.6485629386,143616.64312216325,140345.352775313,138274.13192417982,144651.14947932176,149570.82874951267,162998.92568316642,174174.60785696827,175658.36390194425,177848.41032671044,190188.59530003983,197949.92422837
61743,61743.0,B5,G6350,S,39754488.0,0.0,40.8780475,-88.7814283,85129.0,28041.0,zip,IL,IL,Graymont,"Pontiac, IL",Livingston County,,,,,,,,,,,,,,,,,,,,,,,154449.7989275809,155567.12960109775,162916.32677702775,174372.55632240398,185330.47752849
61744,61744.0,B5,G6350,S,201278192.0,0.0,40.7437755,-88.8812056,85130.0,18653.0,zip,IL,IL,Gridley,"Bloomington, IL",McLean County,90286.62075319751,92472.95252039832,96151.68762688193,100282.18031495383,106485.3678555485,106196.36403937766,108900.34888355092,114118.72940440633,113105.82233137234,109524.67983473442,104528.46969326999,102491.38971416709,105467.8529412885,111119.894619879,114117.77875824434,115647.43703517283,120489.21474121558,120391.3109917715,121102.36819319241,123194.28978322966,129220.64570119133,139009.86497856642,151135.64801958218,167674.72805338484,180167.7790091974,190891.77067529652,196388.035432041
61739,61739.0,B5,G6350,S,274705360.0,1043000.0,40.7278272,-88.5213546,85125.0,13756.0,zip,IL,IL,Fairbury,"Pontiac, IL",Livingston County,71331.5468615612,75259.60072844049,79517.08691250317,83409.64972204689,89024.12225750934,95830.96805210931,100168.65514601038,100689.79729996348,95248.60401497532,89022.45028066433,100498.96050266716,100112.0118330044,101986.99713461076,100677.82787918462,102694.22934481566,100030.53356184765,103731.94730350016,103356.52214142942,107203.40949362407,112582.80033480958,117005.98971623609,123944.88391437508,138187.44173592425,146278.92599569267,155409.44034039366,169170.8700130874,180730.011792796
61741,61741.0,B5,G6350,S,136884176.0,5573.0,40.7625631,-88.3967151,85127.0,20519.0,zip,IL,IL,Forrest,"Pontiac, IL",Livingston County,65587.38026741192,67190.28135386985,71846.89539596494,76676.98454722496,82784.21108025705,88935.19208449514,91394.94651806727,90525.59494915656,86408.13289684406,80899.27607530127,80118.30435317973,78614.25067830943,80884.65752446832,83169.57699282058,83568.43362324791,79438.587408146,77616.89227628744,79263.28912031901,84477.02265380902,90478.49738109422,91666.45062948082,101561.2494721595,114159.48057566899,121379.59937994117,130427.13710733992,144728.96873072724,157377.617393697
60929,60929.0,B5,G6350,S,98972263.0,0.0,40.8760083,-88.2924053,84713.0,25688.0,zip,IL,IL,Cullom,"Pontiac, IL",Livingston County,65782.763681,68320.68202494534,69300.38904308144,73858.16082716554,79945.6019102846,86018.0904912606,89760.04809406854,90627.1941735195,83967.50997300843,75202.70318589825,70205.36690627348,69044.83088111413,69137.03012583307,68913.20079624101,67985.12487789895,65910.84333609477,68994.95050629509,68301.84337113441,70594.16786709287,78313.74284261113,81271.43898107603,89862.68547529513,98924.69226445041,105053.21579588066,110360.10509371742,121603.85554983917,134676.704229277
60921,60921.0,B5,G6350,S,185607176.0,304312.0,40.7315426,-88.2972114,84707.0,20660.0,zip,IL,IL,Chatsworth,"Pontiac, IL",Livingston County,40068.999031984196,41550.22396914857,44715.11600120202,48190.1648345975,53266.66725313428,59095.76586177712,62645.45859589975,63618.715946148266,59619.49954283746,51889.313221425626,52990.15848887424,49916.9175966032,50730.41429989025,53766.44733820751,52037.499744803274,54934.90649299189,55505.1585979097,49977.60473255859,47660.84835699826,49593.2524518435,51756.49275797396,63054.04804252356,69186.36440901262,68998.8733056025,81168.9917353092,91528.0058041381,98473.6968117238
60934,60934.0,B5,G6350,S,81396631.0,73472.0,40.9570925,-88.3451039,84718.0,27677.0,zip,IL,IL,Emington,"Pontiac, IL",Livingston County,,,,,,,,,,,,,,,,,,,,,,,161098.53695284415,158846.45884136076,169516.54325706398,186366.63134508466,199188.730681322
61769,61769.0,B5,G6350,S,93777018.0,6101.0,40.8854915,-88.3994524,85147.0,27029.0,zip,IL,IL,Forrest,"Pontiac, IL",Livingston County,,,,,,,,,,,,,,,,,,,,,,,92040.63243838347,97678.228725804,105499.2983534015,117728.8423244045,134138.178904115
61775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61728,61728.0,B5,G6350,S,179828805.0,54860.0,40.5806221,-88.6222641,85114.0,20022.0,zip,IL,IL,Colfax,"Bloomington, IL",McLean County,83199.21736878924,85574.37423458064,82876.11887654431,85823.71785477182,90426.75821516248,93933.56489310345,87797.41443525685,95359.45155863363,96178.72028003774,95895.48341458275,97096.73777375696,94668.13325229158,96742.1924789367,99523.34541049086,101745.11092066759,103689.30270110042,109355.03246285908,107441.45867517783,110734.9903840255,112561.80358513583,115076.58320135916,118580.21814432442,127483.85440572184,137869.75039229591,150972.6704403431,154718.11250404085,160603.40822407
61773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60917,60917.0,B5,G6350,S,93916956.0,16479.0,41.0470589,-88.1973864,84703.0,24834.0,zip,IL,IL,Buckingham,"Kankakee, IL",Kankakee County,,,,,,,,,,,,,,,,,,166872.0900157602,170040.94462407,179308.09148481398,184898.67710791284,201051.99232009225,219050.0907846019,221786.0585079981,225750.43306916198,228027.1866509182,246209.625637565
60920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60120,60120.0,B5,G6350,S,45131114.0,720070.0,42.032566,-88.240438,84373.0,830.0,zip,IL,IL,Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,112860.39871283258,121559.05020058784,131918.19584353917,142583.23674594925,152511.621657699,163781.51079337733,174907.75124091332,177671.668247598,165041.27969854648,141485.35546573918,126806.06179140416,108865.08069289917,97637.02439505908,104678.52736324324,123311.57300304266,134223.94962026444,147436.35248932967,161034.87421045417,174221.39898519657,182685.01070577043,188047.40933282019,210140.78416410135,234761.46335638393,246088.75845224026,269239.0429754854,280944.1087803585,284566.685784192
60123,60123.0,B5,G6350,S,36173396.0,880084.0,42.0406436,-88.3112962,84376.0,1179.0,zip,IL,IL,Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,128272.35479320766,137284.81235697382,146957.71251373316,157783.12621368698,168399.1032008131,179530.40795787857,190463.82758460785,191876.36823933598,177091.73634893668,157364.07377537,139935.46496080406,119132.35470873343,113051.35409815585,118705.25500202567,135194.78375757,144527.92285764232,156030.84041559565,170765.6685946326,182659.964474289,191018.32579405376,193812.30402958926,216858.74994314334,241304.4479482549,252743.96366035915,275797.84766463697,290147.51851669385,296533.650124131
60192,60192.0,B5,G6350,S,28869057.0,147518.0,42.0632716,-88.2036616,84437.0,8756.0,zip,IL,IL,Hoffman Estates,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,215610.24915574607,237280.59168350368,260437.80508970434,278857.2025385657,300731.79764719476,327488.63260695327,348538.9407268052,347436.8627494119,333042.97399947967,300105.57732216734,284777.5343079363,259125.28629760208,254647.6897320474,267076.23372665123,288350.3155269862,293582.5541920993,303669.2202330103,313985.1616819759,323340.0784658194,322394.5452720466,323765.1096871202,354611.771262062,389756.7921351003,406269.65247194126,435950.06154218456,460073.6272515964,471223.168237171
60136,60136.0,B5,G6350,S,19167110.0,4822.0,42.1051875,-88.3804241,84387.0,12024.0,zip,IL,IL,Gilberts,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,213635.68106805583,223175.16999825076,240608.98254381507,256206.06115246832,274661.78691975545,292383.7854901445,304008.8794965288,306126.3023178833,284603.87667074864,255412.77144945474,233312.34046325323,209529.2513258703,198663.6072393596,209206.34582121926,224840.29806652982,230349.53029778867,239317.15595906877,246154.46657019682,256773.56787975552,264335.4968429425,269721.9401701227,302459.1462549299,337996.90203853283,350608.47060727136,371910.8832362294,389267.6768792132,398756.064928662
60110,60110.0,B5,G6350,S,21728036.0,513828.0,42.1134321,-88.2922512,84364.0,2474.0,zip,IL,IL,Carpentersville,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,106072.23820860108,114483.41562294576,122702.62132676726,132050.88932919884,141904.055727541,150896.82005442315,158586.18854289732,161332.65971635876,149030.19008253273,130066.63592854992,115091.8409388265,96159.029205891,91281.46875032365,102257.42409929034,121782.28076981124,134209.448512375,143960.43313962824,157595.75376297408,169715.32314240743,178726.93347562908,183956.4962376116,204681.30346372383,226465.88805640247,238666.5665056852,257152.65780937343,271470.0188128222,277721.394933716
60124,60124.0,B5,G6350,S,98825723.0,234323.0,42.0201685,-88.4006865,399602.0,4220.0,zip,IL,IL,Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,234931.63712552816,249373.1618665041,265815.74409798515,284001.16388185014,305859.40608668287,324655.0776945906,340809.76745488634,343012.14975885645,320826.6573211484,287854.74965395156,265766.2713694999,246515.77590813732,239780.4685005909,254404.28971179065,274140.35973464383,281906.2747786333,290691.6462404061,303444.958457965,314059.5454394785,321258.8631279608,324083.11208679614,362097.5403860975,412474.264139974,429471.61643929756,460922.7982685881,475444.50341328565,484333.467763711
60174,60174.0,B5,G6350,S,35535104.0,1753128.0,41.9306143,-88.2986778,84420.0,3556.0,zip,IL,IL,Saint Charles,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,190359.18760386968,202975.70110836482,215641.67415625602,229235.50318227606,246133.5506524785,263335.7355991398,277492.84774612944,280611.7880916001,262263.00317779294,239168.756248238,224189.07079638215,206397.67539824577,200917.6668642992,212516.83158328777,228316.61886140672,233855.5227388644,243523.76387280793,255040.58259396718,264613.3563662006,268970.82081791025,269953.01298239257,298821.59419162496,331812.74872393796,348288.8959487181,376565.34981858305,398273.9590330512,410524.152819819
60134,60134.0,B5,G6350,S,37733139.0,604553.0,41.8783425,-88.3420718,84385.0,3585.0,zip,IL,IL,Geneva,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,245141.4094175338,260184.79645292694,276336.0770769376,292323.06402841135,313749.91764726944,333290.3481476526,350689.47961184935,354880.7592432624,330534.40517358336,303884.3809883705,288833.37289798324,270652.60258702125,266843.4566109132,281497.39442549093,296284.84234169876,303364.30937160016,312054.90154697705,317956.6521779781,328305.26332385384,333842.8687375837,334150.09051014326,370754.8621896612,417390.17364309076,438497.99446160067,475433.96492341143,500094.6587510963,516753.786417555
60175,60175.0,B5,G6350,S,86814513.0,913653.0,41.9481876,-88.3887014,84421.0,4657.0,zip,IL,IL,Campton Hills,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,320464.76718317386,344885.1103499972,364988.61641229776,383105.0919977229,411365.0305986915,437383.4933474422,460437.01366581087,464225.4463296807,426706.58097273036,386223.3987047167,364325.87704303284,335792.6792162803,333330.6812391715,345199.69694969716,361182.83951898734,364289.31337468984,369527.2535625957,374093.5815991371,382448.4229713596,385534.26431308495,389385.4383689544,440831.86579298973,499121.8993977576,521560.23440751125,563753.3729118892,588516.8089116308,608208.326862734
60510,60510.0,B5,G6350,S,63167038.0,2054601.0,41.8430366,-88.3110549,84544.0,3451.0,zip,IL,IL,Batavia,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,202855.86768656175,214700.08790480232,228825.3330885851,242758.65348806253,258606.09808484456,275915.40777555906,291802.45449454134,295939.7428718063,275484.3611138634,255792.32962955057,241014.57629243025,223654.923074335,222990.46511545635,237461.9250000014,252896.12177125027,259597.297618508,270237.0777234522,281303.0357805897,289897.65218819893,297022.196743746,299924.0318971186,330773.47824996023,366837.0380321538,383885.14498916647,410008.1934979146,428999.65239642654,441595.505239486
60185,60185.0,B5,G6350,S,79944592.0,2018505.0,41.8931107,-88.2149981,84430.0,2362.0,zip,IL,IL,West Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,178560.78221335658,192620.25460597035,207323.81213265215,224553.04912077766,238274.31669459658,256839.2653253281,271162.8018629279,272835.929005351,258353.283845335,232981.12754078876,221426.17635141333,200809.41679282984,186656.60358611276,199325.52833714898,221368.2724765736,229882.3261775584,236504.48760552076,249690.574050448,260573.2834239643,270494.76974153897,282282.97979747,301502.904625312,319322.635713829,324509.25385111425,343269.4251380439,360963.143415865,370848.346534179
60151,60151.0,B5,G6350,S,213788503.0,277236.0,41.9180058,-88.5771084,84401.0,13737.0,zip,IL,IL,Maple Park,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,158080.91539807283,168074.85354304957,180982.45024119443,192595.32134504124,210129.86965374975,224099.27032115843,240043.61445414985,245542.5148731954,227088.29611026557,210194.76641626583,199968.3546435776,186774.95581978967,186571.48149530042,198282.6548730425,209642.22671170832,219874.92572739252,229090.15766326734,244060.0252947995,254654.05312320183,260080.0985919422,265162.4571461812,298885.9616300193,329370.34326194174,338747.63018886885,359319.7459125228,380939.9945529368,393267.725805722
60177,60177.0,B5,G6350,S,22998807.0,840884.0,41.9884809,-88.310167,84423.0,5370.0,zip,IL,IL,South Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,163788.4105218095,175540.7616567791,188268.80556154382,201894.32108218234,214752.30197041016,228864.90742946192,240840.5309734825,242961.80780618198,226392.38457636582,207093.63037279574,192481.73328964924,170078.04253543433,162467.076343747,170438.70561748606,183439.96743528402,193689.77130913475,205388.0363074213,217453.9529426679,228803.98837906183,237618.35249578275,241908.804281234,271406.5626838259,302520.38102566503,313249.00100187626,333590.0284276069,349084.8339155719,356990.862075372
60539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60542,60542.0,B5,G6350,S,24528873.0,592820.0,41.8086968,-88.34841,84571.0,8499.0,zip,IL,IL,North Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,173514.97494494883,184721.8023975564,196923.5791386713,208705.26619421275,222678.48956795983,237020.76209296976,249759.56779399686,253260.1734811881,239203.71975281008,222414.17670054335,209396.7056544224,188666.64315117433,186632.7031921244,198774.3026200235,212098.9081284179,217145.8012658728,226587.3641383509,237441.40609997042,247514.96573515734,253895.6348812599,258215.90198713975,288304.2173403071,322671.22926882934,336805.55015308334,359912.4498103431,376085.1177437061,384156.6711917
60502,60502.0,B5,G6350,S,28927399.0,486760.0,41.7875217,-88.2600171,84538.0,5224.0,zip,IL,IL,Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,200401.9219922016,214878.04292341927,228643.75367607715,243166.90080612336,259002.4201862826,276495.8109883825,290484.9492515875,292201.3953598934,277561.47788236267,254396.23534388293,244087.823956128,226871.043461876,215114.1975191915,224632.22998233108,240183.42879922,244935.7853682594,252599.5356371715,261508.03006192108,273116.501828114,277909.5086178391,278787.1483388816,306530.7192740322,342266.5511836863,359112.4557586996,386964.39600802626,401825.3994320011,406427.68066988
60109,60109.0,B5,G6350,S,14359699.0,0.0,42.0544885,-88.5409115,84363.0,30490.0,zip,IL,IL,Burlington,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,,,,,,,,,,,,,,,,,180022.44627896664,189008.90972905708,199357.90105508023,204160.88326309656,209929.6004512591,233647.68315442602,256199.09428741116,269475.6469371932,288389.70533694257,302405.06807996,302328.383723942
60178,60178.0,B5,G6350,S,173972539.0,1502793.0,42.0081614,-88.6607286,84424.0,5440.0,zip,IL,IL,Sycamore,"Chicago-Naperville-Elgin, IL-IN-WI",DeKalb County,,,,,,,,,,170751.47984876382,162508.9093983461,155997.3206787855,155853.36916247723,159298.32053099867,169126.43414964285,177241.25300003833,182898.25323850548,192588.95449372908,198253.31240344307,204784.38962981707,210209.0154513443,231570.36648461132,250073.00588595474,266164.57835197373,285732.78941304184,301275.96787925484,307596.869293797
60115,60115.0,B5,G6350,S,209867475.0,858238.0,41.9012633,-88.7615501,84368.0,1443.0,zip,IL,IL,Dekalb,"Chicago-Naperville-Elgin, IL-IN-WI",DeKalb County,,,,,,,,,,135351.80222306616,128280.73728441684,123164.76224331249,123580.6940912261,126836.41244118208,133693.0731664939,138165.1755640845,140492.1527207561,145582.74087320783,151106.67211261526,156081.215968069,160686.62024517742,178695.34946548034,195277.4521880299,207456.56865986902,226579.45447178316,240490.3343973729,247332.426241613
