GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,AD8XE001,NAME_M,AD8XM001
"G89166","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89166",,,,,,,"86000US89166",,"ZCTA5 89166",1268,"ZCTA5 89166",74
"G89169","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89169",,,,,,,"86000US89169",,"ZCTA5 89169",751,"ZCTA5 89169",24
"G89178","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89178",,,,,,,"86000US89178",,"ZCTA5 89178",1436,"ZCTA5 89178",49
"G89179","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89179",,,,,,,"86000US89179",,"ZCTA5 89179",1395,"ZCTA5 89179",54
"G89183","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89183",,,,,,,"86000US89183",,"ZCTA5 89183",1223,"ZCTA5 89183",33
"G89191","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89191",,,,,,,"86000US89191",,"ZCTA5 89191",.,"ZCTA5 89191",.
"G89301","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89301",,,,,,,"86000US89301",,"ZCTA5 89301",676,"ZCTA5 89301",38
"G89310","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89310",,,,,,,"86000US89310",,"ZCTA5 89310",386,"ZCTA5 89310",75
"G89311","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89311",,,,,,,"86000US89311",,"ZCTA5 89311",418,"ZCTA5 89311",132
"G89314","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89314",,,,,,,"86000US89314",,"ZCTA5 89314",,"ZCTA5 89314",
"G89316","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89316",,,,,,,"86000US89316",,"ZCTA5 89316",497,"ZCTA5 89316",99
"G89317","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89317",,,,,,,"86000US89317",,"ZCTA5 89317",416,"ZCTA5 89317",198
"G89318","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89318",,,,,,,"86000US89318",,"ZCTA5 89318",475,"ZCTA5 89318",183
"G89319","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89319",,,,,,,"86000US89319",,"ZCTA5 89319",648,"ZCTA5 89319",494
"G89402","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89402",,,,,,,"86000US89402",,"ZCTA5 89402",.,"ZCTA5 89402",.
"G89403","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89403",,,,,,,"86000US89403",,"ZCTA5 89403",992,"ZCTA5 89403",58
"G89404","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89404",,,,,,,"86000US89404",,"ZCTA5 89404",.,"ZCTA5 89404",.
"G89405","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89405",,,,,,,"86000US89405",,"ZCTA5 89405",.,"ZCTA5 89405",.
"G89406","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89406",,,,,,,"86000US89406",,"ZCTA5 89406",879,"ZCTA5 89406",29
"G89408","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89408",,,,,,,"86000US89408",,"ZCTA5 89408",971,"ZCTA5 89408",46
"G89409","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89409",,,,,,,"86000US89409",,"ZCTA5 89409",,"ZCTA5 89409",
"G89410","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"89410",,,,,,,"86000US89410",,"ZCTA5 89410",1003,"ZCTA5 89410",102
